meeting_id,user_a_id,user_b_id,meeting_number,meeting_date,time_slot,location_id,success,engaged,outcome_stage,location_name
341,7,9,3,2025-03-07,late_evening,2,True,True,engaged,Borough Park Library
342,7,9,4,2025-03-14,afternoon,19,True,False,continued,10th Ave bus stop benches
343,7,9,5,2025-03-21,afternoon,13,True,False,continued,13th Ave Plaza Seating
344,7,36,1,2025-04-08,afternoon,9,True,False,continued,Local café seating area
345,7,41,1,2025-04-03,afternoon,13,True,False,continued,13th Ave Plaza Seating
346,7,41,2,2025-04-10,early_evening,13,True,False,continued,13th Ave Plaza Seating
347,7,41,3,2025-04-17,late_evening,18,True,False,continued,Neighborhood clinic garden
348,7,41,4,2025-04-24,early_evening,3,True,True,engaged,14th Ave Green Corridor
349,7,41,5,2025-05-01,early_evening,9,False,False,stopped,Local café seating area
350,7,54,1,2025-12-17,late_evening,1,True,False,continued,Leif Ericson Park - benches
351,7,54,2,2025-12-24,early_evening,9,True,False,continued,Local café seating area
352,7,54,3,2025-12-31,early_evening,2,True,False,continued,Borough Park Library
353,7,69,1,2025-07-28,early_evening,7,True,False,continued,Community center courtyard
354,7,69,2,2025-08-04,early_evening,8,True,False,continued,Quiet corner near 53rd St
355,7,69,3,2025-08-11,afternoon,6,True,False,continued,Small playground on 17th Ave
356,7,72,1,2025-03-13,early_evening,7,True,False,continued,Community center courtyard
357,7,72,2,2025-03-20,afternoon,13,True,False,continued,13th Ave Plaza Seating
358,7,72,3,2025-03-27,afternoon,13,True,False,continued,13th Ave Plaza Seating
359,7,75,1,2025-06-12,late_evening,6,False,False,stopped,Small playground on 17th Ave
360,7,75,2,2025-06-19,afternoon,9,True,False,continued,Local café seating area
361,7,78,1,2025-07-21,early_evening,18,True,False,continued,Neighborhood clinic garden
362,7,78,2,2025-07-28,early_evening,2,True,False,continued,Borough Park Library
363,7,78,3,2025-08-04,early_evening,2,True,False,continued,Borough Park Library
364,7,78,4,2025-08-11,afternoon,1,True,False,continued,Leif Ericson Park - benches
365,7,78,5,2025-08-18,afternoon,10,True,False,continued,Side-street benches near 15th Ave
366,7,83,1,2025-09-16,early_evening,4,True,False,continued,18th Ave Small Plaza
367,7,83,2,2025-09-23,afternoon,13,True,False,continued,13th Ave Plaza Seating
368,7,83,3,2025-09-30,late_evening,10,True,False,continued,Side-street benches near 15th Ave
369,7,83,4,2025-10-07,afternoon,4,True,False,continued,18th Ave Small Plaza
370,7,83,5,2025-10-14,late_evening,17,True,False,continued,Overpass seating by New Utrecht Ave
371,7,88,1,2025-03-26,early_evening,12,True,False,continued,Fort Hamilton Pkwy Triangle
372,7,88,2,2025-04-02,early_evening,3,True,False,continued,14th Ave Green Corridor
373,7,88,3,2025-04-09,early_evening,4,True,False,continued,18th Ave Small Plaza
374,7,88,4,2025-04-16,early_evening,4,True,False,continued,18th Ave Small Plaza
375,7,106,1,2025-01-25,early_evening,2,True,True,engaged,Borough Park Library
376,7,106,2,2025-02-01,early_evening,2,True,False,continued,Borough Park Library
377,7,106,3,2025-02-08,early_evening,18,True,False,continued,Neighborhood clinic garden
378,7,106,4,2025-02-15,late_evening,5,True,False,continued,Schoolyard near 50th St
379,7,106,5,2025-02-22,afternoon,4,True,True,engaged,18th Ave Small Plaza
380,7,135,1,2025-08-12,early_evening,12,True,False,continued,Fort Hamilton Pkwy Triangle
381,7,135,2,2025-08-19,early_evening,7,True,False,continued,Community center courtyard
382,7,135,3,2025-08-26,early_evening,18,True,False,continued,Neighborhood clinic garden
383,7,158,1,2025-09-14,early_evening,13,True,False,continued,13th Ave Plaza Seating
384,7,193,1,2025-03-18,late_evening,6,False,False,stopped,Small playground on 17th Ave
385,7,193,2,2025-03-25,afternoon,4,True,False,continued,18th Ave Small Plaza
386,7,215,1,2025-07-15,early_evening,20,True,False,continued,18th Ave median benches
387,7,215,2,2025-07-22,early_evening,11,True,False,continued,Dahill Road Pocket Park
388,7,225,1,2025-07-27,late_evening,18,True,False,continued,Neighborhood clinic garden
389,7,225,2,2025-08-03,early_evening,2,True,False,continued,Borough Park Library
390,7,225,3,2025-08-10,early_evening,15,True,False,continued,16th Ave Shul Courtyard
391,7,244,1,2025-05-15,early_evening,9,True,False,continued,Local café seating area
392,7,244,2,2025-05-22,late_evening,2,True,False,continued,Borough Park Library
393,7,244,3,2025-05-29,early_evening,9,True,False,continued,Local café seating area
394,7,254,1,2025-12-07,late_evening,10,True,False,continued,Side-street benches near 15th Ave
395,7,263,1,2025-10-22,afternoon,1,True,False,continued,Leif Ericson Park - benches
396,7,263,2,2025-10-29,late_evening,5,True,False,continued,Schoolyard near 50th St
397,7,263,3,2025-11-05,early_evening,14,True,False,continued,45th St Mini Playground
398,7,277,1,2025-02-02,afternoon,3,True,False,continued,14th Ave Green Corridor
399,8,67,1,2025-11-03,late_evening,5,True,False,continued,Schoolyard near 50th St
400,8,67,2,2025-11-10,late_evening,5,True,False,continued,Schoolyard near 50th St
401,8,67,3,2025-11-17,early_evening,3,False,False,stopped,14th Ave Green Corridor
402,8,67,4,2025-11-24,early_evening,17,True,False,continued,Overpass seating by New Utrecht Ave
403,8,67,5,2025-12-01,early_evening,13,True,False,continued,13th Ave Plaza Seating
404,8,68,1,2025-03-19,early_evening,2,True,False,continued,Borough Park Library
405,8,96,1,2025-10-23,early_evening,20,True,False,continued,18th Ave median benches
406,8,96,2,2025-10-30,early_evening,16,True,True,engaged,60th St Sitting Area
407,8,96,3,2025-11-06,afternoon,3,True,False,continued,14th Ave Green Corridor
408,8,96,4,2025-11-13,afternoon,14,True,False,continued,45th St Mini Playground
409,8,96,5,2025-11-20,early_evening,2,True,False,continued,Borough Park Library
410,8,96,6,2025-11-27,late_evening,20,True,False,continued,18th Ave median benches
411,8,100,1,2025-08-20,early_evening,10,True,False,continued,Side-street benches near 15th Ave
412,8,100,2,2025-08-27,early_evening,10,True,False,continued,Side-street benches near 15th Ave
413,8,100,3,2025-09-03,early_evening,1,False,False,stopped,Leif Ericson Park - benches
414,8,122,1,2025-12-16,early_evening,17,False,False,stopped,Overpass seating by New Utrecht Ave
415,8,122,2,2025-12-23,early_evening,1,True,False,continued,Leif Ericson Park - benches
416,8,122,3,2025-12-30,early_evening,3,True,False,continued,14th Ave Green Corridor
417,8,127,1,2025-02-04,early_evening,2,True,False,continued,Borough Park Library
418,8,127,2,2025-02-11,early_evening,13,True,False,continued,13th Ave Plaza Seating
419,8,127,3,2025-02-18,early_evening,3,True,False,continued,14th Ave Green Corridor
420,8,127,4,2025-02-25,early_evening,17,True,False,continued,Overpass seating by New Utrecht Ave
421,8,127,5,2025-03-04,afternoon,10,True,False,continued,Side-street benches near 15th Ave
422,8,127,6,2025-03-11,late_evening,1,True,False,continued,Leif Ericson Park - benches
423,8,144,1,2025-12-21,early_evening,1,True,False,continued,Leif Ericson Park - benches
424,8,144,2,2025-12-28,early_evening,1,False,False,stopped,Leif Ericson Park - benches
425,8,144,3,2026-01-04,late_evening,9,True,False,continued,Local café seating area
426,8,144,4,2026-01-11,afternoon,13,True,False,continued,13th Ave Plaza Seating
427,8,147,1,2025-01-08,early_evening,3,True,False,continued,14th Ave Green Corridor
428,8,147,2,2025-01-15,early_evening,15,True,False,continued,16th Ave Shul Courtyard
429,8,147,3,2025-01-22,early_evening,1,True,True,engaged,Leif Ericson Park - benches
430,8,148,1,2025-04-27,late_evening,13,True,False,continued,13th Ave Plaza Seating
431,8,148,2,2025-05-04,early_evening,17,True,False,continued,Overpass seating by New Utrecht Ave
432,8,148,3,2025-05-11,early_evening,13,False,False,stopped,13th Ave Plaza Seating
433,8,165,1,2025-04-13,early_evening,10,True,False,continued,Side-street benches near 15th Ave
434,8,165,2,2025-04-20,late_evening,14,False,False,stopped,45th St Mini Playground
435,8,165,3,2025-04-27,late_evening,1,True,False,continued,Leif Ericson Park - benches
436,8,165,4,2025-05-04,early_evening,3,True,False,continued,14th Ave Green Corridor
437,8,175,1,2025-05-21,afternoon,2,True,False,continued,Borough Park Library
438,8,175,2,2025-05-28,early_evening,7,True,False,continued,Community center courtyard
439,8,175,3,2025-06-04,afternoon,12,True,True,engaged,Fort Hamilton Pkwy Triangle
440,8,175,4,2025-06-11,early_evening,9,True,False,continued,Local café seating area
441,8,197,1,2025-01-30,afternoon,15,True,False,continued,16th Ave Shul Courtyard
442,8,197,2,2025-02-06,early_evening,2,True,False,continued,Borough Park Library
443,8,197,3,2025-02-13,early_evening,12,True,False,continued,Fort Hamilton Pkwy Triangle
444,8,197,4,2025-02-20,early_evening,3,True,True,engaged,14th Ave Green Corridor
445,8,197,5,2025-02-27,afternoon,3,True,False,continued,14th Ave Green Corridor
446,8,199,1,2025-12-21,afternoon,11,True,False,continued,Dahill Road Pocket Park
447,8,210,1,2025-11-10,early_evening,20,True,False,continued,18th Ave median benches
448,8,210,2,2025-11-17,early_evening,9,True,True,engaged,Local café seating area
449,8,210,3,2025-11-24,afternoon,1,True,False,continued,Leif Ericson Park - benches
450,8,210,4,2025-12-01,late_evening,9,True,False,continued,Local café seating area
451,8,210,5,2025-12-08,early_evening,1,True,False,continued,Leif Ericson Park - benches
452,8,212,1,2025-11-23,afternoon,16,True,False,continued,60th St Sitting Area
453,8,212,2,2025-11-30,early_evening,11,False,False,stopped,Dahill Road Pocket Park
454,8,212,3,2025-12-07,afternoon,2,True,False,continued,Borough Park Library
455,8,212,4,2025-12-14,early_evening,1,True,False,continued,Leif Ericson Park - benches
456,8,212,5,2025-12-21,afternoon,2,True,False,continued,Borough Park Library
457,8,265,1,2025-05-14,late_evening,20,True,True,engaged,18th Ave median benches
458,8,265,2,2025-05-21,early_evening,5,True,False,continued,Schoolyard near 50th St
459,8,265,3,2025-05-28,afternoon,13,True,False,continued,13th Ave Plaza Seating
460,8,270,1,2025-01-23,early_evening,9,True,False,continued,Local café seating area
461,8,270,2,2025-01-30,early_evening,8,True,False,continued,Quiet corner near 53rd St
462,8,270,3,2025-02-06,afternoon,2,True,False,continued,Borough Park Library
463,8,270,4,2025-02-13,early_evening,18,True,False,continued,Neighborhood clinic garden
464,8,270,5,2025-02-20,late_evening,3,True,False,continued,14th Ave Green Corridor
465,8,276,1,2025-01-25,afternoon,8,True,False,continued,Quiet corner near 53rd St
466,8,276,2,2025-02-01,early_evening,10,True,False,continued,Side-street benches near 15th Ave
467,8,276,3,2025-02-08,early_evening,9,True,False,continued,Local café seating area
468,8,284,1,2025-07-28,early_evening,18,True,False,continued,Neighborhood clinic garden
469,8,284,2,2025-08-04,afternoon,2,True,False,continued,Borough Park Library
470,8,284,3,2025-08-11,early_evening,7,False,False,stopped,Community center courtyard
471,8,284,4,2025-08-18,afternoon,4,True,False,continued,18th Ave Small Plaza
472,8,293,1,2025-02-24,early_evening,6,True,False,continued,Small playground on 17th Ave
473,9,16,1,2025-05-15,early_evening,2,True,False,continued,Borough Park Library
474,9,16,2,2025-05-22,late_evening,2,True,False,continued,Borough Park Library
475,9,16,3,2025-05-29,early_evening,3,True,False,continued,14th Ave Green Corridor
476,9,16,4,2025-06-05,early_evening,3,False,False,stopped,14th Ave Green Corridor
477,9,16,5,2025-06-12,early_evening,5,True,False,continued,Schoolyard near 50th St
478,9,22,1,2025-01-12,late_evening,9,True,False,continued,Local café seating area
479,9,22,2,2025-01-19,early_evening,9,True,False,continued,Local café seating area
480,9,22,3,2025-01-26,late_evening,4,True,False,continued,18th Ave Small Plaza
481,9,22,4,2025-02-02,early_evening,4,True,False,continued,18th Ave Small Plaza
482,9,25,1,2025-05-17,early_evening,3,True,False,continued,14th Ave Green Corridor
483,9,25,2,2025-05-24,early_evening,9,True,False,continued,Local café seating area
484,9,40,1,2025-01-27,afternoon,4,True,False,continued,18th Ave Small Plaza
485,9,40,2,2025-02-03,afternoon,1,True,False,continued,Leif Ericson Park - benches
486,9,40,3,2025-02-10,early_evening,4,True,False,continued,18th Ave Small Plaza
487,9,60,1,2025-07-02,early_evening,6,True,False,continued,Small playground on 17th Ave
488,9,64,1,2025-10-30,early_evening,3,True,False,continued,14th Ave Green Corridor
489,9,64,2,2025-11-06,afternoon,8,True,True,engaged,Quiet corner near 53rd St
490,9,104,1,2025-11-02,early_evening,7,True,False,continued,Community center courtyard
491,9,104,2,2025-11-09,early_evening,11,True,False,continued,Dahill Road Pocket Park
492,9,104,3,2025-11-16,early_evening,9,True,False,continued,Local café seating area
493,9,104,4,2025-11-23,afternoon,10,True,False,continued,Side-street benches near 15th Ave
494,9,104,5,2025-11-30,early_evening,4,True,False,continued,18th Ave Small Plaza
495,9,104,6,2025-12-07,early_evening,13,True,False,continued,13th Ave Plaza Seating
496,9,107,1,2025-02-10,early_evening,7,True,False,continued,Community center courtyard
497,9,107,2,2025-02-17,early_evening,5,True,False,continued,Schoolyard near 50th St
498,9,107,3,2025-02-24,afternoon,9,True,False,continued,Local café seating area
499,9,107,4,2025-03-03,early_evening,4,True,False,continued,18th Ave Small Plaza
500,9,112,1,2025-09-10,afternoon,7,True,False,continued,Community center courtyard
501,9,112,2,2025-09-17,afternoon,12,True,False,continued,Fort Hamilton Pkwy Triangle
502,9,118,1,2025-05-23,early_evening,16,True,True,engaged,60th St Sitting Area
503,9,120,1,2025-11-04,early_evening,17,True,False,continued,Overpass seating by New Utrecht Ave
504,9,120,2,2025-11-11,early_evening,7,True,False,continued,Community center courtyard
505,9,120,3,2025-11-18,afternoon,7,True,False,continued,Community center courtyard
506,9,120,4,2025-11-25,early_evening,13,True,False,continued,13th Ave Plaza Seating
507,9,120,5,2025-12-02,afternoon,4,True,False,continued,18th Ave Small Plaza
508,9,120,6,2025-12-09,early_evening,14,True,False,continued,45th St Mini Playground
509,9,160,1,2025-06-24,afternoon,6,True,False,continued,Small playground on 17th Ave
510,9,160,2,2025-07-01,early_evening,2,True,False,continued,Borough Park Library
511,9,163,1,2025-01-01,afternoon,1,True,False,continued,Leif Ericson Park - benches
512,9,163,2,2025-01-08,early_evening,14,True,False,continued,45th St Mini Playground
513,9,163,3,2025-01-15,late_evening,1,True,False,continued,Leif Ericson Park - benches
514,9,163,4,2025-01-22,late_evening,3,True,True,engaged,14th Ave Green Corridor
515,9,163,5,2025-01-29,late_evening,4,True,False,continued,18th Ave Small Plaza
516,9,163,6,2025-02-05,early_evening,2,True,False,continued,Borough Park Library
517,9,168,1,2025-10-13,early_evening,4,True,False,continued,18th Ave Small Plaza
518,9,168,2,2025-10-20,afternoon,12,True,False,continued,Fort Hamilton Pkwy Triangle
519,9,177,1,2025-06-02,late_evening,1,True,False,continued,Leif Ericson Park - benches
520,9,177,2,2025-06-09,early_evening,14,True,False,continued,45th St Mini Playground
521,9,177,3,2025-06-16,early_evening,15,True,False,continued,16th Ave Shul Courtyard
522,9,184,1,2025-06-20,early_evening,4,True,False,continued,18th Ave Small Plaza
523,9,184,2,2025-06-27,late_evening,2,True,False,continued,Borough Park Library
524,9,184,3,2025-07-04,afternoon,9,True,False,continued,Local café seating area
525,9,184,4,2025-07-11,early_evening,2,True,False,continued,Borough Park Library
526,9,184,5,2025-07-18,early_evening,4,True,False,continued,18th Ave Small Plaza
527,9,184,6,2025-07-25,early_evening,18,True,False,continued,Neighborhood clinic garden
528,9,186,1,2025-11-25,early_evening,20,True,True,engaged,18th Ave median benches
529,9,201,1,2025-03-19,early_evening,13,True,False,continued,13th Ave Plaza Seating
530,9,201,2,2025-03-26,early_evening,4,True,False,continued,18th Ave Small Plaza
531,9,201,3,2025-04-02,early_evening,10,True,False,continued,Side-street benches near 15th Ave
532,9,201,4,2025-04-09,early_evening,11,True,False,continued,Dahill Road Pocket Park
533,9,201,5,2025-04-16,late_evening,4,True,False,continued,18th Ave Small Plaza
534,9,201,6,2025-04-23,late_evening,9,True,False,continued,Local café seating area
535,9,220,1,2025-10-08,early_evening,1,True,True,engaged,Leif Ericson Park - benches
536,9,220,2,2025-10-15,early_evening,3,True,False,continued,14th Ave Green Corridor
